pt,model_run,fcst_time,fcst_dt,sfc_air_temperature,sfc_dewpoint,v_wind_10m,u_wind_10m,sfc_pressure,sea_level_pressure,cloud_cover
KHLC,2021-06-27 00:00:00 UTC,2021-06-28 02:00:00 UTC,26.0,25.60000038146973,11.210000038146973,0.37,1.97,1013.72998046875,935.8499755859376,99.7699966430664
KHLC,2021-06-18 00:00:00 UTC,2021-06-19 16:00:00 UTC,40.0,28.739999771118164,15.760000228881836,-1.8,-5.79,1006.7000122070312,932.3400268554688,91.87000274658205
KHLC,2021-06-18 00:00:00 UTC,2021-06-18 03:00:00 UTC,3.0,30.979999542236328,11.710000038146973,4.58,0.8,1003.5700073242188,929.9400024414062,8.829999923706055
KHLC,2021-06-26 00:00:00 UTC,2021-06-27 05:00:00 UTC,29.0,17.84000015258789,15.850000381469727,0.23,2.26,1013.3099975585938,935.6500244140624,94.88999938964844
KHLC,2021-06-26 00:00:00 UTC,2021-06-27 07:00:00 UTC,31.0,16.780000686645508,14.520000457763672,-0.85,2.68,1013.1599731445312,935.4500122070312,8.060000419616701
KHLC,2021-06-26 00:00:00 UTC,2021-06-27 18:00:00 UTC,42.0,27.76000022888184,8.5,-3.52,-2.18,1015.3499755859376,937.4500122070312,93.70999908447264
KHLC,2021-06-20 00:00:00 UTC,2021-06-21 17:00:00 UTC,41.0,19.36000061035156,12.470000267028807,-4.04,2.49,1019.7999877929688,940.5499877929688,66.75
KHLC,2021-06-20 00:00:00 UTC,2021-06-20 12:00:00 UTC,12.0,18.149999618530273,17.68000030517578,0.32,0.37,999.3499755859376,925.1400146484376,15.329999923706055
KHLC,2021-06-08 00:00:00 UTC,2021-06-08 17:00:00 UTC,17.0,28.989999771118164,19.399999618530273,4.55,-2.5,1009.1400146484376,933.6400146484376,64.33000183105469
KHLC,2021-06-08 00:00:00 UTC,2021-06-08 20:00:00 UTC,20.0,31.739999771118164,16.860000610351562,3.69,-5.73,1008.0,932.6400146484376,1.8799999952316284
KHLC,2021-06-08 00:00:00 UTC,2021-06-09 14:00:00 UTC,38.0,24.3799991607666,20.57999992370605,0.18,-4.12,1012.510009765625,936.8400268554688,23.709999084472656
KHLC,2021-06-07 00:00:00 UTC,2021-06-08 07:00:00 UTC,31.0,21.290000915527344,18.07999992370605,0.31,-2.12,1008.0800170898438,932.239990234375,93.70999908447264
KHLC,2021-06-07 00:00:00 UTC,2021-06-08 09:00:00 UTC,33.0,19.979999542236328,18.07999992370605,0.06,-2.21,1007.8200073242188,931.9400024414062,89.27999877929686
KHLC,2021-06-07 00:00:00 UTC,2021-06-08 11:00:00 UTC,35.0,18.850000381469727,18.280000686645508,0.13,-2.14,1007.9199829101562,931.9500122070312,92.0999984741211
KHLC,2021-06-10 00:00:00 UTC,2021-06-11 16:00:00 UTC,40.0,25.10000038146973,16.909999847412106,-11.67,-2.26,1010.719970703125,935.25,19.229999542236328
KHLC,2021-06-10 00:00:00 UTC,2021-06-11 13:00:00 UTC,37.0,22.51000022888184,17.129999160766598,-9.92,1.31,1006.239990234375,932.1400146484376,99.9800033569336
KHLC,2021-06-25 00:00:00 UTC,2021-06-26 09:00:00 UTC,33.0,19.600000381469727,16.840000152587894,-3.79,1.97,1007.9099731445312,931.4500122070312,57.58000183105469
KHLC,2021-06-21 00:00:00 UTC,2021-06-22 19:00:00 UTC,43.0,29.190000534057614,12.729999542236328,8.2,2.07,1007.22998046875,931.75,0.8799999952316285
KHLC,2021-06-19 00:00:00 UTC,2021-06-19 23:00:00 UTC,23.0,37.5,13.350000381469727,4.1,-4.1,999.3599853515624,925.1300048828124,23.85000038146973
KHLC,2021-06-19 00:00:00 UTC,2021-06-20 18:00:00 UTC,42.0,30.940000534057614,16.680000305175778,-7.55,5.18,998.1400146484376,924.5399780273436,6.309999942779541
KHLC,2021-06-19 00:00:00 UTC,2021-06-20 12:00:00 UTC,36.0,19.61000061035156,18.069999694824215,1.49,-1.54,998.9500122070312,925.0499877929688,3.1099998950958248
KHLC,2021-06-02 00:00:00 UTC,2021-06-02 09:00:00 UTC,9.0,12.029999732971193,11.960000038146973,-0.02,-1.57,1016.260009765625,937.260009765625,8.710000038146973
KHLC,2021-06-02 00:00:00 UTC,2021-06-02 21:00:00 UTC,21.0,24.65999984741211,9.0,-1.42,-2.86,1014.0800170898438,935.5499877929688,19.940000534057614
KHLC,2021-06-02 00:00:00 UTC,2021-06-03 12:00:00 UTC,36.0,12.880000114440918,11.979999542236328,1.05,1.83,1013.969970703125,935.8599853515624,96.9000015258789
KHLC,2021-06-02 00:00:00 UTC,2021-06-03 17:00:00 UTC,41.0,25.989999771118164,13.460000038146973,1.07,2.09,1014.6099853515624,936.4500122070312,86.8499984741211
KHLC,2021-06-24 00:00:00 UTC,2021-06-25 08:00:00 UTC,32.0,21.190000534057614,17.90999984741211,2.67,-1.07,1008.760009765625,932.9600219726561,77.23999786376955
KHLC,2021-06-12 00:00:00 UTC,2021-06-13 17:00:00 UTC,41.0,29.6299991607666,19.090000152587887,6.05,-2.47,1015.1400146484376,939.1500244140624,6.889999866485596
KHLC,2021-07-01 00:00:00 UTC,2021-07-02 19:00:00 UTC,43.0,30.20000076293945,13.5600004196167,2.13,-3.93,1016.8599853515624,939.4400024414062,59.59000015258789
KHLC,2021-07-01 00:00:00 UTC,2021-07-02 05:00:00 UTC,29.0,21.940000534057614,13.460000038146973,-0.9,-3.1,1015.5399780273438,938.3499755859376,70.37999725341797
KHLC,2021-06-06 00:00:00 UTC,2021-06-06 20:00:00 UTC,20.0,30.57999992370605,16.739999771118164,6.49,0.49,1002.030029296875,927.0399780273436,15.329999923706055
KHLC,2021-06-01 00:00:00 UTC,2021-06-02 09:00:00 UTC,33.0,10.880000114440918,10.8100004196167,0.66,2.07,1016.8900146484376,937.9600219726561,91.16999816894531
KHLC,2021-06-01 00:00:00 UTC,2021-06-02 19:00:00 UTC,43.0,23.51000022888184,4.1599998474121085,-1.43,-3.12,1016.25,937.4600219726561,88.5999984741211
KHLC,2021-06-30 00:00:00 UTC,2021-07-01 12:00:00 UTC,36.0,20.670000076293945,18.690000534057614,-0.74,-0.61,1016.02001953125,938.8499755859376,94.08999633789062
KHLC,2021-06-30 00:00:00 UTC,2021-07-01 02:00:00 UTC,26.0,26.8799991607666,14.529999732971193,-0.71,-2.2,1014.4299926757812,937.5399780273436,94.47000122070312
KHLC,2021-06-18 00:00:00 UTC,2021-06-18 02:00:00 UTC,2.0,33.110000610351555,11.520000457763672,4.79,0.25,1002.8800048828124,929.1400146484376,65.44000244140625
KHLC,2021-06-18 00:00:00 UTC,2021-06-19 03:00:00 UTC,27.0,29.65999984741211,16.590000152587894,-4.78,-3.09,1004.9099731445312,930.4500122070312,20.13999938964844
KHLC,2021-06-26 00:00:00 UTC,2021-06-26 16:00:00 UTC,16.0,22.459999084472656,15.3100004196167,-5.51,2.38,1010.3200073242188,933.0599975585936,99.02999877929688
KHLC,2021-06-28 00:00:00 UTC,2021-06-28 18:00:00 UTC,18.0,23.86000061035156,17.209999084472653,-2.35,-2.31,1017.6500244140624,939.8499755859376,61.43000030517578
KHLC,2021-06-20 00:00:00 UTC,2021-06-21 16:00:00 UTC,40.0,17.579999923706055,12.260000228881836,-4.77,1.63,1019.8400268554688,940.760009765625,79.70999908447266
KHLC,2021-06-10 00:00:00 UTC,2021-06-11 07:00:00 UTC,31.0,25.76000022888184,20.920000076293945,4.67,-1.85,1002.4099731445312,928.8400268554688,1.8899999856948853
KHLC,2021-06-10 00:00:00 UTC,2021-06-11 18:00:00 UTC,42.0,26.51000022888184,13.199999809265135,-9.95,-3.29,1011.510009765625,936.1400146484376,5.0
KHLC,2021-06-25 00:00:00 UTC,2021-06-26 13:00:00 UTC,37.0,20.020000457763672,16.020000457763672,-5.0,3.04,1010.1599731445312,932.9600219726561,3.799999952316284
KHLC,2021-06-21 00:00:00 UTC,2021-06-22 10:00:00 UTC,34.0,14.279999732971193,10.079999923706056,2.25,1.34,1013.1900024414062,936.1599731445312,25.309999465942386
KHLC,2021-06-21 00:00:00 UTC,2021-06-22 15:00:00 UTC,39.0,22.78000068664551,13.06999969482422,5.3,3.12,1011.9400024414062,935.25,0.119999997317791
KHLC,2021-06-19 00:00:00 UTC,2021-06-20 17:00:00 UTC,41.0,32.209999084472656,15.850000381469727,-3.55,6.74,997.4500122070312,923.739990234375,2.9200000762939453
KHLC,2021-06-22 00:00:00 UTC,2021-06-22 07:00:00 UTC,7.0,17.469999313354492,11.159999847412108,1.48,1.55,1012.8400268554688,935.5499877929688,2.1099998950958248
KHLC,2021-06-02 00:00:00 UTC,2021-06-02 17:00:00 UTC,17.0,21.049999237060547,11.800000190734865,0.8,-0.44,1015.5800170898438,936.8599853515624,1.0900000333786013
KHLC,2021-06-24 00:00:00 UTC,2021-06-24 07:00:00 UTC,7.0,26.82999992370605,18.209999084472656,3.68,-0.08,999.6900024414062,926.219970703125,6.170000076293944
KHLC,2021-06-24 00:00:00 UTC,2021-06-24 06:00:00 UTC,6.0,27.940000534057614,18.1299991607666,0.53,-2.01,1000.239990234375,926.9199829101561,99.12000274658205
KHLC,2021-07-01 00:00:00 UTC,2021-07-02 16:00:00 UTC,40.0,26.170000076293945,17.579999923706055,3.46,-2.43,1017.6799926757812,940.3499755859376,99.94000244140624
KHLC,2021-06-01 00:00:00 UTC,2021-06-01 14:00:00 UTC,14.0,14.539999961853027,12.68000030517578,0.05,1.39,1021.0900268554688,942.1500244140624,25.790000915527344
