observation_time,icao,temperature_k,dewpoint_k,wind_speed_mps,sfc_press_pa,cloud_cover
2021-06-06 04:00:00,KHLC,296.14999977777785,287.12777755555555,5.1454304,93060.14,
2021-06-06 05:00:00,KHLC,295.14999977777785,286.12777755555555,5.6595264,93060.14,
2021-06-06 06:00:00,KHLC,294.14999977777785,286.122222,4.6313344,93060.14,
2021-06-06 07:00:00,KHLC,292.14999977777785,287.122222,3.6031424,93091.37,
2021-06-06 08:00:00,KHLC,292.14999977777785,289.12777755555555,2.57048,93060.14,
2021-06-06 09:00:00,KHLC,292.14999977777785,289.12777755555555,3.6031424,93091.37,
2021-06-06 10:00:00,KHLC,291.14999977777785,289.1388886666667,3.6031424,93060.14,
2021-06-06 11:00:00,KHLC,290.14999977777785,289.1388886666667,2.57048,93060.14,
2021-06-06 12:00:00,KHLC,290.14999977777785,289.1388886666667,3.0890464,93028.91,
2021-06-06 13:00:00,KHLC,292.14999977777785,290.1388886666667,4.1172384000000015,92997.68,
2021-06-06 14:00:00,KHLC,294.14999977777785,290.12777755555555,5.6595264,92997.68,
2021-06-06 15:00:00,KHLC,296.14999977777785,291.1388886666667,6.1736224,92997.68,
2021-06-06 16:00:00,KHLC,296.14999977777785,291.1388886666667,6.1736224,93028.91,
2021-06-06 17:00:00,KHLC,299.14999977777785,291.14999977777785,6.6877184000000005,92966.45,
2021-06-06 18:00:00,KHLC,301.14999977777785,291.17222200000003,5.6595264,92966.45,
2021-06-06 19:00:00,KHLC,302.14999977777785,290.1777775555556,6.1736224,92935.23,
2021-06-06 20:00:00,KHLC,304.14999977777785,291.21111088888887,5.1454304,92935.23,43.75
2021-06-06 21:00:00,KHLC,305.14999977777785,291.22222200000004,4.6313344,92872.77,43.75
2021-06-06 22:00:00,KHLC,305.14999977777785,291.22222200000004,5.6595264,92810.31,
2021-06-06 23:00:00,KHLC,305.14999977777785,291.22222200000004,6.1736224,92810.31,
2021-06-07 00:00:00,KHLC,304.14999977777785,291.21111088888887,6.1736224,92810.31,
2021-06-07 01:00:00,KHLC,303.14999977777785,291.1888886666667,5.1454304,92779.09,
2021-06-07 02:00:00,KHLC,300.14999977777785,292.1611108888889,4.6313344,92872.77,
2021-06-07 03:00:00,KHLC,299.14999977777785,291.14999977777785,3.0890464,92997.68,
2021-06-07 04:00:00,KHLC,297.14999977777785,291.1388886666667,3.0890464,93091.37,
2021-06-07 05:00:00,KHLC,296.14999977777785,291.1388886666667,2.57048,93091.37,
2021-06-07 06:00:00,KHLC,295.14999977777785,291.1388886666667,2.57048,93091.37,
2021-06-07 07:00:00,KHLC,295.14999977777785,291.1388886666667,1.5422879999999999,93091.37,75.0
2021-06-07 08:00:00,KHLC,294.14999977777785,292.1388886666667,2.57048,93091.37,
2021-06-07 09:00:00,KHLC,294.14999977777785,292.1388886666667,2.57048,93091.37,43.75
2021-06-07 10:00:00,KHLC,294.14999977777785,292.1388886666667,2.57048,93028.91,
2021-06-07 11:00:00,KHLC,292.14999977777785,291.14999977777785,0.0,92997.68,
2021-06-07 12:00:00,KHLC,291.14999977777785,291.14999977777785,0.0,93028.91,
2021-06-07 13:00:00,KHLC,294.14999977777785,292.1388886666667,2.056384,93091.37,
2021-06-07 14:00:00,KHLC,296.14999977777785,293.1388886666667,3.6031424,93153.82,43.75
2021-06-07 15:00:00,KHLC,299.14999977777785,293.14999977777785,4.6313344,93216.28,43.75
2021-06-07 16:00:00,KHLC,300.14999977777785,294.1611108888889,3.0890464,93216.28,
2021-06-07 17:00:00,KHLC,302.14999977777785,294.17222200000003,3.0890464,93185.05,
2021-06-07 18:00:00,KHLC,302.14999977777785,294.17222200000003,4.6313344,93185.05,43.75
2021-06-07 19:00:00,KHLC,304.14999977777785,292.19999977777775,4.6313344,93153.82,43.75
2021-06-07 20:00:00,KHLC,305.14999977777785,291.22222200000004,4.1172384000000015,93122.6,43.75
2021-06-07 21:00:00,KHLC,305.14999977777785,290.22222200000004,5.6595264,93091.37,43.75
2021-06-07 22:00:00,KHLC,306.14999977777785,290.23888866666664,4.1172384000000015,93060.14,43.75
2021-06-07 23:00:00,KHLC,306.14999977777785,290.23888866666664,4.1172384000000015,92997.68,
2021-06-08 00:00:00,KHLC,305.14999977777785,291.22222200000004,5.1454304,92966.45,
