observation_time,icao,temperature_k,dewpoint_k,wind_speed_mps,sfc_press_pa,cloud_cover
2021-06-08 10:00:00,KBOS,297.14999977777785,292.1388886666667,4.6313344,101552.83,43.75
2021-06-08 11:00:00,KBOS,299.14999977777785,292.14999977777785,5.1454304,101552.83,
2021-06-08 12:00:00,KBOS,300.14999977777785,294.1611108888889,3.6031424,101586.67,
2021-06-08 13:00:00,KBOS,302.14999977777785,294.17222200000003,4.1172384000000015,101586.67,
2021-06-08 14:00:00,KBOS,304.14999977777785,294.1888886666667,3.6031424,101552.83,
2021-06-08 15:00:00,KBOS,305.14999977777785,294.21111088888887,4.1172384000000015,101552.83,43.75
2021-06-08 16:00:00,KBOS,306.14999977777785,294.22222200000004,3.6031424,101552.83,
2021-06-08 17:00:00,KBOS,307.14999977777785,294.23888866666664,3.0890464,101485.15,43.75
2021-06-08 18:00:00,KBOS,307.14999977777785,294.23888866666664,6.1736224,101417.47,43.75
2021-06-08 19:00:00,KBOS,307.14999977777785,294.23888866666664,4.1172384000000015,101349.8,100.0
2021-06-08 20:00:00,KBOS,307.14999977777785,294.23888866666664,4.6313344,101315.96,75.0
2021-06-08 21:00:00,KBOS,306.14999977777785,295.22222200000004,4.6313344,101349.8,43.75
2021-06-08 22:00:00,KBOS,303.14999977777785,295.1777775555556,4.1172384000000015,101349.8,
2021-06-08 23:00:00,KBOS,302.14999977777785,294.17222200000003,4.1172384000000015,101383.64,75.0
2021-06-09 00:00:00,KBOS,301.14999977777785,294.1611108888889,3.6031424,101383.64,43.75
2021-06-09 01:00:00,KBOS,302.14999977777785,293.1777775555556,2.57048,101383.64,43.75
2021-06-09 02:00:00,KBOS,301.14999977777785,294.1611108888889,4.6313344,101451.31,43.75
2021-06-09 03:00:00,KBOS,300.14999977777785,294.1611108888889,3.0890464,101451.31,75.0
2021-06-09 04:00:00,KBOS,297.14999977777785,294.14999977777785,2.056384,101417.47,
2021-06-09 05:00:00,KBOS,298.14999977777785,295.14999977777785,2.57048,101383.64,
2021-06-09 06:00:00,KBOS,298.14999977777785,294.14999977777785,1.5422879999999999,101349.8,75.0
2021-06-09 07:00:00,KBOS,297.14999977777785,295.14999977777785,0.0,101349.8,
2021-06-09 08:00:00,KBOS,298.14999977777785,295.14999977777785,1.5422879999999999,101282.12,43.75
2021-06-09 09:00:00,KBOS,297.14999977777785,295.14999977777785,0.0,101282.12,43.75
2021-06-09 10:00:00,KBOS,297.14999977777785,295.14999977777785,2.57048,101248.28,75.0
2021-06-09 11:00:00,KBOS,298.14999977777785,295.14999977777785,3.6031424,101248.28,
2021-06-09 12:00:00,KBOS,299.14999977777785,294.14999977777785,3.0890464,101214.44,43.75
2021-06-09 13:00:00,KBOS,300.14999977777785,294.1611108888889,4.1172384000000015,101248.28,
2021-06-09 14:00:00,KBOS,300.14999977777785,294.1611108888889,5.1454304,101282.12,43.75
2021-06-09 15:00:00,KBOS,302.14999977777785,294.17222200000003,5.1454304,101282.12,
2021-06-09 16:00:00,KBOS,304.14999977777785,294.1888886666667,6.1736224,101282.12,43.75
2021-06-09 17:00:00,KBOS,305.14999977777785,294.21111088888887,4.6313344,101248.28,
2021-06-09 18:00:00,KBOS,301.14999977777785,294.1611108888889,4.6313344,101248.28,43.75
